date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:25	2511/2511	---M-Z	200	added ('OK')	application/json	etag:%221304-1736602823;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fco-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed1f57.json	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:25	2726/2726	---M-Z	200	added ('OK')	text/xml	etag:%221305-1736602824;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fco-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed4fb2	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:25%20GMT	https://duhocTDJ.vn/cam-nang-du-hoc/page/1/	/abc/duhocTDJ.vn/cam-nang-du-hoc/page/1/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/page/2/)
20:40:27	353364/353364	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202023%2010:04:27%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692178110.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692178110.jpg	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:27	15165/15165	---MCZ	200	added ('OK')	application/json	etag:%221306-1736602825;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3367	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3367.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:40:28	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/cam-nang-du-hoc/feed/	/abc/duhocTDJ.vn/cam-nang-du-hoc/feed/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:40:28	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:40:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:27%20GMT	https://duhocTDJ.vn/?p=3367	/abc/duhocTDJ.vn/indexe4fa.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:40:28	2511/2511	---M-Z	200	added ('OK')	application/json	etag:%221307-1736602826;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed793a.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:40:28	2723/2723	---M-Z	200	added ('OK')	text/xml	etag:%221308-1736602827;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedc91d	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:40:29	280624/280624	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Aug%202023%2009:44:39%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692092380.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692092380.jpg	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:40:29	15552/15552	---MCZ	200	added ('OK')	application/json	etag:%221309-1736602828;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3358	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3358.json	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:40:29	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:40:29	2492/2492	---M-Z	200	added ('OK')	application/json	etag:%221310-1736602828;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Ftim-hieu-ve-dieu-kien-di-du-hoc-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embeda867.json	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:40:30	2716/2716	---M-Z	200	added ('OK')	text/xml	etag:%221311-1736602829;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Ftim-hieu-ve-dieu-kien-di-du-hoc-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed0a66	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:40:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:28%20GMT	https://duhocTDJ.vn/?p=3358	/abc/duhocTDJ.vn/index0911.html	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:40:31	16638/16638	---MCZ	200	added ('OK')	application/json	etag:%221312-1736602829;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3346	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3346.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:31	486778/486778	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2003:11:58%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3.png	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:40:31	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:30%20GMT	https://duhocTDJ.vn/?p=3346	/abc/duhocTDJ.vn/index8a4e.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:31	2521/2521	---M-Z	200	added ('OK')	application/json	etag:%221313-1736602830;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-nen-chon-truong-nao%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embeda401.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:31	2733/2733	---M-Z	200	added ('OK')	text/xml	etag:%221314-1736602830;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-nen-chon-truong-nao%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedae2a	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:32	289650/289650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2002:08:05%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1691979113.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1691979113.jpg	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:32	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2011%20Jan%202025%2013:40:31%20GMT	https://duhocTDJ.vn/wp-admin/post.php?post=3346&action=edit	/abc/duhocTDJ.vn/wp-admin/post4719.php	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:34	11973/11973	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2013:40:32%20GMT	https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1	/abc/duhocTDJ.vn/wp-logina953.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:40:34	7840/7840	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Jul%202023%2009:25:57%20GMT	https://duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons.eot?45335921	/abc/duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons8d4c.eot	(from https://duhocTDJ.vn/wp-content/litespeed/css/482931dac246625f1592c5117402436c.css?ver=9bc24)
20:40:34	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/su-kien/feed/	/abc/duhocTDJ.vn/su-kien/feed/index.html	(from https://duhocTDJ.vn/su-kien/)
20:40:34	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:40:34	3644/3644	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Jul%202023%2009:25:57%20GMT	https://duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons.woff2?45335921	/abc/duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons8d4c.woff2	(from https://duhocTDJ.vn/wp-content/litespeed/css/482931dac246625f1592c5117402436c.css?ver=9bc24)
20:40:34	4312/4312	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Jul%202023%2009:25:57%20GMT	https://duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons.woff?45335921	/abc/duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons8d4c.woff	(from https://duhocTDJ.vn/wp-content/litespeed/css/482931dac246625f1592c5117402436c.css?ver=9bc24)
20:40:34	7672/7672	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2009%20Jul%202023%2009:25:57%20GMT	https://duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons.ttf?45335921	/abc/duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons8d4c.ttf	(from https://duhocTDJ.vn/wp-content/litespeed/css/482931dac246625f1592c5117402436c.css?ver=9bc24)
20:40:35	4507/4507	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Jul%202023%2009:25:57%20GMT	https://duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons.svg?45335921	/abc/duhocTDJ.vn/wp-content/plugins/fixed-toc/frontend/assets/fonts/icons8d4c.svg	(from https://duhocTDJ.vn/wp-content/litespeed/css/482931dac246625f1592c5117402436c.css?ver=9bc24)
20:40:35	18111/18111	---MCZ	200	added ('OK')	application/json	etag:%221315-1736602834;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3339	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3339.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:40:35	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:40:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:34%20GMT	https://duhocTDJ.vn/?p=3339	/abc/duhocTDJ.vn/indexa769.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:40:36	2488/2488	---M-Z	200	added ('OK')	application/json	etag:%221316-1736602834;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-can-bao-nhieu-tien%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed80a8.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:40:37	2697/2697	---M-Z	200	added ('OK')	text/xml	etag:%221317-1736602835;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-can-bao-nhieu-tien%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed7bfe	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:40:37	298564/298564	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202023%2010:16:26%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1-1691576422.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1-1691576422.jpg	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:40:37	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:40:37	22454/22454	---MCZ	200	added ('OK')	application/json	etag:%221318-1736602836;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3287	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3287.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:40:38	2466/2466	---M-Z	200	added ('OK')	application/json	etag:%221319-1736602836;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-can-mang-theo-nhung-gi%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed22c0.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:40:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:37%20GMT	https://duhocTDJ.vn/?p=3287	/abc/duhocTDJ.vn/indexa732.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:40:38	2675/2675	---M-Z	200	added ('OK')	text/xml	etag:%221320-1736602837;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-can-mang-theo-nhung-gi%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embede0f1	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:40:39	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:40:39	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/feed/	/abc/duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/feed/index.html	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:40:39	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/)
20:40:40	28096/28096	---MCZ	200	added ('OK')	application/json	etag:%221321-1736602838;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3300	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3300.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/)
20:40:40	2518/2518	---M-Z	200	added ('OK')	application/json	etag:%221322-1736602838;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-nganh-tham-my-lam-dep%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedcd79.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/)
20:40:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:39%20GMT	https://duhocTDJ.vn/?p=3300	/abc/duhocTDJ.vn/index40ae.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/)
20:40:40	2739/2739	---M-Z	200	added ('OK')	text/xml	etag:%221323-1736602839;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-nganh-tham-my-lam-dep%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed84fd	(from https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/)
20:40:41	346637/346637	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2009:55:12%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/2-1.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/2-1.png	(from https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/)
20:40:41	18750/18750	---MCZ	200	added ('OK')	application/json	etag:%221324-1736602839;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3276	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3276.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:40:41	2532/2532	---M-Z	200	added ('OK')	application/json	etag:%221325-1736602840;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-co-nganh-gi%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed6968.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:40:41	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:40:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:40%20GMT	https://duhocTDJ.vn/?p=3276	/abc/duhocTDJ.vn/index938b.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:40:41	287229/287229	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Aug%202023%2010:15:26%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/2-1691144133.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/2-1691144133.jpg	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:40:42	2750/2750	---M-Z	200	added ('OK')	text/xml	etag:%221326-1736602840;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-co-nganh-gi%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedfffe	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:40:43	24225/24225	---MCZ	200	added ('OK')	application/json	etag:%221327-1736602841;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/2232	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/2232.json	(from https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/)
20:40:43	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/feed/	/abc/duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/feed/index.html	(from https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/)
20:40:43	2549/2549	---M-Z	200	added ('OK')	application/json	etag:%221328-1736602841;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhe-14-du-hoc-dai-loan-la-gi%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed0546.json	(from https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/)
20:40:43	366699/366699	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Aug%202023%2009:56:14%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/1.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/1.png	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:40:43	2761/2761	---M-Z	200	added ('OK')	text/xml	etag:%221329-1736602842;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhe-14-du-hoc-dai-loan-la-gi%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedd58e	(from https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/)
20:40:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:42%20GMT	https://duhocTDJ.vn/?p=2232	/abc/duhocTDJ.vn/index480b.html	(from https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/)
20:40:44	22652/22652	---MCZ	200	added ('OK')	application/json	etag:%221330-1736602842;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3254	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3254.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:40:44	348674/348674	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2010:22:31%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/He-14-du-hoc-Dai-Loan-la-gi.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/He-14-du-hoc-Dai-Loan-la-gi.jpg	(from https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/)
20:40:44	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:40:44	2612/2612	---M-Z	200	added ('OK')	application/json	etag:%221331-1736602843;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-he-hoa-kieu%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed356f.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:40:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:43%20GMT	https://duhocTDJ.vn/?p=3254	/abc/duhocTDJ.vn/index1d2e.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:40:45	2851/2851	---M-Z	200	added ('OK')	text/xml	etag:%221332-1736602843;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-he-hoa-kieu%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed29c2	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:40:45	310826/310826	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Aug%202023%2009:42:16%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/2-1690882534.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/2-1690882534.jpg	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:40:45	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/feed/	/abc/duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/feed/index.html	(from https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/)
20:40:46	19426/19426	---MCZ	200	added ('OK')	application/json	etag:%221333-1736602844;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3234	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3234.json	(from https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/)
